OrganisationURI,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/140,"The Prince of Wales Inn, 244 Bowling Old Lane",-1.756111,53.778086,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=416150.87,431310.6,416186.73,431355.43,27700",0.08,not owned by a public authority,,permissioned,full planning permission,2015-05-07,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=OW9TQBDHFSY00&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=0101010FUL&activeTab=summary|https://planning.bradford.gov,0,0,yes,. Site with detailed permission in place for redevelopment to 6 units,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/141,"Hastings Street/Broadway Avenue, Little Horton",-1.765705,53.774095,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415528.8,430860.8,415550.6,430904.7,27700",0.05,not owned by a public authority,,permissioned,full planning permission,2016-09-07,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=J2Y8X3DH9T000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=JRK50TDH0CH00&activeTab=summary|https://planning.bradford.,0,0,yes,". Site with detailed permission for demolition of church hall and construction of 5, 3 storey dwellings",2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/144,Faxfleet Street/ Carr Street,-1.76283,53.770794,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415707.4354,430498.5,415748.32,430540.0,27700",0.09,,,permissioned,full planning permission,2016-10-24,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=KYPSCADH02100&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=LLQQQLDHC1000&activeTab=summary|https://planning.bradford.,0,0,yes,. Land with permission for 6 homes approved on appeal,2018-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/147,"Grafton Street, Little Horton",-1.756772,53.786956,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=416064.5449,432229.7461,416188.5197,432404.9263,27700",0.85,owned by a public authority,,permissioned,full planning permission,2017-09-08,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=IDJNPGDHV6000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=0003707REG&activeTab=summary|https://planning.bradford.gov,0,0,yes,. Existing site of high rise flats with permission to redevelop to 46 family homes,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/148,Cousen Road,-1.777385,53.780471,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=414718.55,431542.03,414830.8,431631.75,27700",0.45,not owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=8106167FUL&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=JG0T13DH8O000&activeTab=summary|https://planning.bradford.gov,17,20,yes,Site considered suitable for redevelopment for residential use. The site has recently been for sale,2018-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/149,"100 Holingwood Lane, Great Horton",-1.797409,53.782052,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=413418.56,431738.95,413481.35,431797.45,27700",0.2,not owned by a public authority,,permissioned,full planning permission,2017-01-05,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=M021G3DH02100&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=OWZL6TDH02F00&activeTab=summary|https://planning.bradford.,0,0,yes,. Site with permission for 5 units,2018-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/150,"Dovesdale Road, Bankfoot",-1.764302,53.772023,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=415601.8,430628.8,415663.5,430685.55,27700",0.18,not owned by a public authority,,permissioned,outline planning permission,2017-11-07,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=8603955EXT&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9201821FUL&activeTab=summary|https://planning.bradford.gov.uk,0,0,yes,. Site with redevelopment permission,2018-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,SW/151,"141 Woodhead Road, Shearbridge",-1.775274,53.789493,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=414881.779,432580.839,414923.45,432616.519,27700",0.06,,,permissioned,full planning permission,2017-12-16,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=KVXFSUDHFH000&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7605385FUL&activeTab=summary|https://planning.bradford.gov,0,0,yes,. Site with redevelopment permission and new build for 8 apartments.,2018-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,TH/012,"Dole and Prospect Mills, Thornton Road, Thornton",-1.84752,53.789659,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=410077.95,432554.6933,410215.6646,432660.4,27700",1.21,not owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=8093958FUL&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=8030318OUT&activeTab=summary|https://planning.bradford.gov.uk,45,54,yes,Cleared site following fire. The owner intends bringing the site forward for development,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,TH/015,"James Street, Thornton",-1.854759,53.792545,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=409626.7121,432884.2102,409699.09,432966.1336,27700",0.33,,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7507369OUT&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=7404559FUL&activeTab=summary|https://planning.bradford.gov.uk,13,16,,Remaining part of a development site containing land and derlelict mill building. The site remains available. A new application is likely to be necessary,2017-11-01,2018-11-01,
http://opendatacommunities.org/id/metropolitan-district-council/bradford,TH/018,"Old Road, Thornton",-1.837357,53.792512,"http://cbmdc.maps.arcgis.com/apps/webappviewer/index.html?id=2134938ccf5843649ef0e555c0926dae&extent=410788.25,432887.58,410836.05,432961.75,27700",0.29,not owned by a public authority,,not permissioned,,,https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=9403078OUT&activeTab=summary|https://planning.bradford.gov.uk/online-applications/applicationDetails.do?keyVal=OZXDU0DH0CY00&activeTab=summary|https://planning.bradford.gov,15,28,yes,"Applications have been submitted to redevelop the site for upto 20 units, but no permission is yet in place.",2017-11-01,2018-11-01,
